"고유번호","언어","상호명","콘텐츠URL","주소","신주소","전화번호","웹사이트","운영시간","운영요일","휴무일","교통정보"
"16321","ko","남산서울타워 야경","https://korean.visitseoul.net/nature/남산서울타워-야경/KOP016321?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP016321","140-022 서울 용산구 용산동2가 산 1-3 ","04340 서울 용산구 남산공원길 105 (용산동2가, YTN서울타워) ","02-3455-9277 / 9288","http://www.nseoultower.co.kr/index.asp","전망대: 평일 12:00 - 22:00/ 주말, 공휴일 11:00 - 22:00 ※ 영업시간은 기후상황에 따라 변경될 수 있음","월~일","연중무휴",""
"15144","zh-CN","?江","https://chinese.visitseoul.net/nature/?江/CNP015060?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP015060","150-010 首?永登浦?汝矣?洞 ","07243 首?市永登浦?汝矣公?路68 ","","","","","","5?? 汝矣渡口站1?出口出?后，步行5分?    5?? 汝矣?站3?出口出?后，步行5分?  "
"39761","zh-TW","春塘池","https://tchinese.visitseoul.net/nature/春塘池/TCP039629?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP039629"," 首爾市鐘路區臥龍洞2-1 ","03072 首爾市鐘路區昌慶宮路185（臥龍洞，昌慶宮） ","+82-2-762-4868","http://cgg.cha.go.kr/agapp/public/html/HtmlPage.do?pg=/cgg/01/virtual_01.jsp&pageNo=79010000&siteCd=CGG","09:00 ~ 20:00 （?票、入場時間） 09:00 ~ 21:00 （觀覽時間）","週二至日","週一","4號線惠化站4號出口步行1175米"
"35","en","Cheonggyecheon Stream","https://english.visitseoul.net/nature/CheonggyecheonStream/ENP000034?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP000034","110-110 146, Seorin-dong, Jongno-gu, Seoul ","03187, 37, Mugyo-ro, Jongno-gu, Seoul ","+82-2-2290-6114","https://www.sisul.or.kr/open_content/cheonggye/","","","","* Subway Line 1, City Hall Station, Exits 4 & 5  * Subway Line 2, Euljiro 1(il)-ga Station, Exits 2 & 3  * Subway Line 4, Dongdaemun Station, Exits 6, 8 "
"2143","zh-CN","?林匹克公?","https://chinese.visitseoul.net/nature/?林匹克公?（올림픽공원）/CNP002139?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP002139","138-749 首?市松坡?芳荑洞 ","05540 首?市松坡??林匹克路424 ","+82-2-410-1114","https://www.ksponco.or.kr/olympicpark/","05:00~22:00：步行，自行?出入(??地?是24:00)  06:00~22:00：??出入 ※ ??及?客和?施的使用安全，22?后公?禁止出入。","","","5??（?川方向） ?林匹克公?站3?出口   "
"29982","zh-TW","盤浦漢江公園","https://tchinese.visitseoul.net/nature/盤浦漢江公園/TCP003968?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP003968","137-040 首爾市瑞草區盤浦洞115-5 ","137-040 首爾市瑞草區新盤浦路11街39 (盤浦洞) ","+82-2-591-5943","https://hangang.seoul.go.kr/archives/46727","24小時開放","","","3號線高速巴士客運站8-1、8-2號出口 4號線銅雀站1、2號出口"
"27485","zh-TW","首爾植物園","https://tchinese.visitseoul.net/nature/首爾植物園/TCP027397?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP027397"," 首爾市江西區麻谷洞812 ","07789 首爾市江西區麻谷東路161 (麻谷洞) ","+82-2-2104-9716","http://botanicpark.seoul.go.kr/","公園(開放林、湖水園、濕地園)：24小時開放 植物園(主題園)：3~10月 09:00~18:00 (KST) / 11~2月 09:00~17:00 (KST) * 閉園前一小時入場截止","","公園(開放林、湖水園、濕地園)：全年無休 植物園(主題園)：週一、春節/中秋前一天與當日休館","機場鐵路、9號線麻谷渡口站3號出口"
"23957","zh-CN","??瀑布公?","https://chinese.visitseoul.net/nature/??瀑布公?/CNP001943?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP001943","131-812 首?市中浪?面牧洞山1-4 ","02257 首?市中浪???山路250-12 (面牧洞、??瀑布公?) ","+82-02-2094-2342","http://www.jungnang.go.kr/portal/main/contents.do?menuNo=200599","※ 人工瀑布于5~8月???","周一~周日","","7?? ??山站2?出口步行5分?"
"36980","zh-CN","西巡?街","https://chinese.visitseoul.net/nature/西巡?街/CNP036973?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP036973"," 首?市?路??路三街45-4 ","03193  ","+82-120","","","","","首?市?路??路地下129（1???路3街站"
"36973","ko","서순라길","https://korean.visitseoul.net/nature/서순라길/KOP036973?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP036973"," 서울 종로구 종로3가 45-4 ","03139 서울 종로구 종로 지하 129 (1호선 종로3가역) ","","","","","",""
"29871","en","Jamsil Hangang Park","https://english.visitseoul.net/nature/Jamsil-Hangang-Park/ENP004023?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP004023","138-220 1-1, Jamsil-dong, Songpa-gu, Seoul ","138-220 65, Hangaram-ro, Songpa-gu, Seoul ","+82-2-3780-0511","http://english.seoul.go.kr/service/amusement/hangang/00-parks-hangang-river/","","","","* Subway Line 2, Jamsillaru Station, Exits 3 & 4 * Subway Line 2, Jamsil Station, Exit 6"
"29858","en","Baeksasil Valley","https://english.visitseoul.net/nature/Baeksasil-Valley/ENP029797?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP029797","110-830 115, Sinyeong-dong, Jongno-gu, Seoul ","03019 98, Segeomjeong-ro 6-gil, Jongno-gu, Seoul ","+82-2148-2854","http://parks.seoul.go.kr/","","","","Subway Line 3, Nokbeon Station, Exit 2"
"29837","ja","ウイドン(牛耳洞)?谷","https://japanese.visitseoul.net/nature/ui-dong-valley-jp/JPP029798?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP029798","142-871 ソウル市江北?牛耳洞234-1 ","01000 ソウル市カンブク(江北)?サミャンロ181ギル141-5 (牛耳洞)","+82-2-997-8365(プッカンサン(北漢山)?立公園ウイ(牛耳)分所）","","","","","ソウル?電?ウイシンソル線 「プカンサンウイ」?1番、2番出口"
"35643","ja","マポ(麻浦)?メタセコイア?木","https://japanese.visitseoul.net/nature/麻浦?メタセコイア?木/JPP035621?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP035621"," ソウル市麻浦?上岩洞481-72 ","03900 ソウル市マポ(麻浦)?ハヌルゴンウォンロ95 (上岩洞)メタセコイア?木","","","","","","地下?6?線「マポグチョン」?8番出口"
"35621","ko","마포구 메타세쿼이아 숲길","https://korean.visitseoul.net/nature/마포구-메타세쿼이아-숲길/KOP035621?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP035621"," 서울 마포구 상암동 481-72 ","03900 서울 마포구 하늘공원로 95 (상암동, 탐방객안내소) 메타세쿼이아 숲길","","","연중무휴","","","6호선 마포구청역 8번 출구"
"44732","ko","이화벽화마을","https://korean.visitseoul.net/nature/IhwaMuralVillage/KOPz90c1l?utm_source=seoulopendata&utm_medium=nature&utm_content=KOPz90c1l"," 서울 종로구 이화동 9-416 ","03088 서울 종로구 낙산4길 49 (이화동) ","","","","","","4호선 혜화역 2번 출구"
"37696","zh-TW","白蓮山","https://tchinese.visitseoul.net/nature/白蓮山/TCP037529?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP037529"," 首爾西大門區弘恩洞 ","03651 首爾西大門區弘恩洞 ","","","","","",""
"28684","zh-TW","素月路","https://tchinese.visitseoul.net/nature/素月路/TCP028658?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP028658"," 51-1, Namchang-dong, Jung-gu, Seoul, Korea ","04528 3, Sowol-ro, Jung-gu, Seoul, Korea (남창동, 에티버스타워) ","","","","","",""
"39756","zh-TW","霜草公園","https://tchinese.visitseoul.net/nature/霜草公園/TCP039706?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP039706","137-070 首爾市瑞草區瑞草洞1005-6 霜草公園","  ","+82-2-2155-6861","","","每日","","7號線內方站1號出口步行1003米"
"37531","en","Baengnyeonsan Mountain","https://english.visitseoul.net/nature/Baengnyeonsan-Mountain/ENP037529?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP037529"," 서울 서대문구 홍은동 ","03651 Hongeun-dong, Seodaemun-gu, Seoul ","","","","","",""
"3009","zh-CN","落星岱公?","https://chinese.visitseoul.net/nature/落星岱公?/CNP003008?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP003008","151-050 首?市冠岳?奉天洞 228","151-050 首?市冠岳?落星垈路77 ","+82-2-879-6519","http://www.gwanak.go.kr/site/gwanak/05/10503010100002016051205.jsp","24小??放","","","2?? 落星垈站?地?2??落星岱站4?出口出?，在加油站左?后，前行20米，在点心店前乘坐02路?村公交"
"22378","zh-TW","佛光川","https://tchinese.visitseoul.net/nature/佛光川/TCP002257?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP002257"," 首爾市恩平區佛光洞、西大門區北加佐洞一帶 "," 首爾市恩平區佛光洞、西大門區北加佐洞一帶 ","","","24小時","","","6號線繒山站1、2號出口步行5分鐘    6號線鷹岩站4號出口步行5分鐘    6號線賽折站1、2號出口步行5分鐘   "
"16471","zh-TW","梅峰山夜景","https://tchinese.visitseoul.net/nature/梅峰山夜景-TC/TCP016326?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP016326"," 首爾市中區新堂洞梅峰山公園 ","  ","","","","","",""
"27716","ja","ノウル公園","https://japanese.visitseoul.net/nature/noeul-park-jp/JPP027691?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP027691","121-832 ソウル市麻浦?上岩洞 481-6","03900 ソウル市マポ(麻浦)?ハヌルゴンウォンロ84 (上岩洞)","+82-2-300-5501","http://parks.seoul.go.kr/template/sub/worldcuppark.do","5:00~22:00 月ごとに流動的(日の出時~日?時まで)","","","地下?6?線「ワ?ルドカップ·キョンギジャン」?1番出口"
"27775","zh-CN","烽山","https://chinese.visitseoul.net/nature/烽山1/CNP027690?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP027690","122-807 首?恩平?九山洞135-8 ","03424 首?恩平?西五陵路23街 8-5 （守?寺） ","+82-2-351-6114","https://eptour.kr/v2/layout/contents_view.php?b_um=03&m_um=01&s_um=01&t_um=01","00:00~24:00","","","6?? ?山站 3?出口"
"27776","zh-TW","西涯島","https://tchinese.visitseoul.net/nature/西涯島/TCP027688?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP027688","137-040 首爾市瑞草區盤浦洞115-5 ","06500 首爾市瑞草區新盤浦路11街40 (盤浦洞) ","+82-2-3780-0541","http://www.seocho.go.kr","24小時","","全年無休","9號線新盤浦站1號出口"
"27725","en","Bongsan Mountain","https://english.visitseoul.net/nature/Bongsan-Mountain/ENP027690?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP027690","122-807 135-8, Gusan-dong, Eunpyeong-gu, Seoul ","03424 8-5, Seooreung-ro 23-gil, Eunpyeong-gu, Seoul ","+82-2-351-6114","https://eptour.kr/v2/layout/contents_view.php?b_um=03&m_um=01&s_um=01&t_um=01","","","","Subway Line 6, Gusan Station, Exit 3"
"6604","zh-CN","土城山城散步路","https://chinese.visitseoul.net/nature/土城山城散步路/CNP006603?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP006603"," 首?市松坡?五?洞 ?村土城"," 首?市松坡??林匹克路424（?林匹克公?） ","+82-2-2147-2000","","","","","8?? ?村土城 1?出口 "
"22821","zh-TW","江西濕地生態公園","https://tchinese.visitseoul.net/nature/江西濕地生態公園/TCP001411?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP001411"," 首爾市江西區傍花洞47 ","07518 首爾市江西區陽川路27街279-23 ","+82-2-3780-0621","http://hangang.seoul.go.kr/archives/46788","日出~日落","","","5號線傍花站1、2號出口步行25分鐘 "
"37405","zh-CN","安山","https://chinese.visitseoul.net/nature/安山/CNP037364?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP037364"," 首?西大??奉元洞山2-1 ","03721  ","+82-2-330-1114","","","每日","",""
"29326","zh-CN","?沙坪地下??庭院","https://chinese.visitseoul.net/nature/?沙坪地下??庭院/CNP029239?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP029239","140-024 首?市?山??山洞4街4 ","04353 首?市?山??莎坪大路地下195 (?山洞4街) ","+82-2-794-5579","","","","","6?? ?莎坪站"
"32823","ko","개화산 ","https://korean.visitseoul.net/nature/개화산/KOP032823?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP032823","157-220 서울 강서구 방화동 846 개화산 ","07601 서울 강서구 양천로 22 (방화동, 개화산역) 개화산 ","02-2600-4183","","","","",""
"29937","en","Banpo Hangang Park","https://english.visitseoul.net/nature/Banpo-Hangang-Park/ENP003968?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP003968","137-040 115-5, Banpo-dong, Seocho-gu, Seoul ","137-040 40, Sinbanpo-ro 11-gil, Seocho-gu, Seoul ","+82-2-591-5943","https://hangang.seoul.go.kr/archives/46727","* Moonlight Rainbow Fountain (Off season: Apr - Jun & Sept - Oct)  - 12:00, 19:30 (15 mins)  - 20:00, 20:30, 21:00 (20 mins)   (Peak Season: Jul - Aug)  - 12:00, 19:30 (15 mins)  - 20:00, 20:30, 21:00, 21:30 (20 mins)","","","* Subway Lines 3/7/9, Express Bus Terminal Station, Exits 8-1 & 8-2 * Subway Line 4, Dongjak Station, Exits 1 & 2"
"37773","zh-CN","三光?","https://chinese.visitseoul.net/nature/三光?/CNP037771?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP037771","137-040 首?特?市瑞草??浦洞683 650","06500 首?特?市瑞草??林匹克大路683(?浦洞) ","+82-2-537-2440","http://www.ficonvention.com/","11:00至22:00","周一至周日","年中无休","地?3、7、9?? 高速巴士客?站 8-1?出口步行650m"
"16326","ko","매봉산 야경","https://korean.visitseoul.net/nature/매봉산-야경/KOP016326?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP016326"," 서울특별시 중구 신당동 매봉산 공원","  ","","","","","",""
"1580","en","Tapgol Park","https://english.visitseoul.net/nature/Tapgol-Park/ENP001577?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP001577","110-122 Jongno 2(i)-ga, Jongno-u, Seoul 38-1","110-122 99, Jong-ro, Jongno-gu, Seoul ","+82-2-731-0534","http://parks.seoul.go.kr/parks/detailView.do?pIdx=60","Daily 09:00 - 18:00 ","","","* Subway Line 1, Jongno 3(sam)-ga Station, Exit 1, (10 mins on foot) * Subway Line 1, Jonggak Station, Exit 3 (10 mins on foot) "
"42170","ko","어린이대공원 꿈마루","https://korean.visitseoul.net/nature/어린이대공원-꿈마루/KOP042170?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP042170"," 서울 광진구 능동 18 ","04991 서울 광진구 능동로 216 (능동, 어린이대공원) ","02-450-9311","www.sisul.or.kr/childrenpark","카페는 별도 확인 필요","","",""
"39745","zh-CN","孝昌公?","https://chinese.visitseoul.net/nature/孝昌公?/CNP039707?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP039707"," 首??山?孝昌洞255 ","04311 首??山?孝昌?路口77-18（孝昌公?） ","","","","每日","","京?中央、6??孝昌公?站1?出口步行664米"
"24043","en","Guam Park","https://english.visitseoul.net/nature/Guam-Park/ENP002027?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP002027","157-807 1471, Gaynag-dong, Gangseo-gu, Seoul ","07525 42, Heojun-ro 5-gil, Gangseo-gu, Seoul ","+82-2-2600-4112","","","","","Subway Line 9, Gayang Station, Exit 1"
"3840","ko","인왕산","https://korean.visitseoul.net/nature/인왕산/KOP003840?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP003840","110-080 서울 종로구 무악동 산 2","110-080 서울특별시 종로구 통일로18가길 20  (무악동) ","02-2148-2834~5","","","매일","","3호선 독립문 1번, 3번 출구 도보 20분 3호선 경복궁 1번 출구 도보  20분"
"3834","zh-TW","天空公園(藍天公園)","https://tchinese.visitseoul.net/nature/天空公園/TCP003830?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP003830","03900 首爾麻浦區上岩洞 482","03900 首爾市麻浦區天空公園路95 ","+82-2-300-5501","http://parks.seoul.go.kr/template/sub/worldcuppark.do","05:00 - 22:00 (KST) (每個月有所不同) (KST)","","","6號線世界盃體育場站1號出口步行25分鐘"
"3828","ko","불암산","https://korean.visitseoul.net/nature/불암산/KOP003828?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP003828","139-200 서울특별시 노원구 중계동 산26 불암산공원관리실 ","01716 서울특별시 노원구 덕릉로94길 73 (중계동) ","02-950-3395","https://www.nowon.kr/www/info/info1/info1_02.jsp","","","","4호선 당고개 1번,2번 출구 도보 15 ~ 20분 4호선 상계 1번,4번 출구 도보 20분"
"24247","zh-TW","京春線林道","https://tchinese.visitseoul.net/nature/京春線林道/TCP023601?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP023601","139-873 首爾市蘆原區下溪洞 ","01863 首爾市蘆原區孔陵路55街88 ","+82-2-3783-5977","","24小時","","","1號線月溪站1號出口步行5分鐘 6號線花?臺站2、4號出口步行1分鐘"
"3833","ko","하늘공원","https://korean.visitseoul.net/nature/하늘공원/KOP003830?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP003830","03900 서울 마포구 상암동 482 ","03900 서울 마포구 하늘공원로 95 (탐방객안내소) ","02-300-5501","http://parks.seoul.go.kr/template/sub/worldcuppark.do","※ 5:00 ~ 22:00 (월마다 유동적) (일몰시간 고려해서 매달 통제시간이 달라지므로 홈페이지 확인 필수) ","","","6호선 월드컵경기장역 1번 출구 도보 25분"
